#x_m,y_m,w_tr_right_m,w_tr_left_m
10.479999999999999,-0.16000000000000014,0.07947331922020553,1.6199999999999999
11.469999999999999,-0.16000000000000014,0.12,1.789258241577618
11.5,-0.13000000000000034,0.15,1.772389924700465
12.189999999999998,-0.13000000000000034,0.18,2.106366555618657
12.219999999999999,-0.10000000000000009,0.21,2.1
12.73,-0.10000000000000009,0.24,2.4365032431919387
12.759999999999998,-0.07000000000000028,0.27,2.4365032431919387
12.969999999999999,-0.07000000000000028,0.27,2.5878019322661308
13.0,-0.04000000000000048,0.3,2.589982698910151
13.21,-0.04000000000000048,0.3,2.7501311447214856
13.239999999999998,-0.010000000000000231,0.32999999999999996,2.754848605086674
13.419999999999998,-0.010000000000000231,0.32999999999999996,2.898202620222803
13.45,0.019999999999999574,0.36,2.904949297570868
13.599999999999998,0.019999999999999574,0.36,3.028242779606079
13.629999999999999,0.04999999999999982,0.39,3.036615051215828
13.779999999999998,0.04999999999999982,0.39,3.1630189141845584
13.809999999999999,0.07999999999999963,0.42,3.172880648683453
13.96,0.07999999999999963,0.42,3.301999444752872
13.989999999999998,0.10999999999999988,0.44999999999999996,3.3132257056541596
14.14,0.10999999999999988,0.44999999999999996,3.4447162776370654
14.169999999999998,0.13999999999999968,0.48,3.4571931012392745
14.29,0.13999999999999968,0.48,3.5639487574241975
14.32,0.16999999999999948,0.48,3.5774347189862525
14.32,0.4399999999999995,0.48,3.4589892258425
14.349999999999998,0.46999999999999975,0.4505997601918082,3.474042925034107
14.349999999999998,0.6199999999999997,0.47129760793094644,3.415763716922808
14.379999999999999,0.6499999999999999,0.44999999999999996,3.4326800023575554
14.379999999999999,1.19,0.44999999999999996,3.2654592972014136
14.41,1.2199999999999993,0.42,3.287101894287365
14.41,1.8499999999999992,0.42249567472753774,3.188266044899672
14.439999999999998,1.8799999999999994,0.39584481028459206,3.2162764396446417
14.439999999999998,2.5099999999999993,0.4206247289678588,3.156385395178032
14.469999999999999,2.5399999999999996,0.3926037828369117,3.184652062975585
14.469999999999999,2.81,0.42249567472753774,3.1799999999999997
14.5,2.8399999999999994,0.39584481028459206,3.21
14.5,3.02,0.42249567472753774,3.21
14.529999999999998,3.0499999999999994,0.39584481028459206,3.23872858524075
14.529999999999998,3.1699999999999995,0.42124891681027843,3.2254786909014213
14.559999999999999,3.1999999999999997,0.40228199464317754,3.252689122340991
14.559999999999999,3.2599999999999993,0.42498275841567434,3.246857764275303
14.59,3.2899999999999996,0.4111961754677818,3.272394155185007
14.59,3.65,0.44999999999999996,3.242033314354906
14.619999999999997,3.6799999999999993,0.42,3.2711342735887152
14.619999999999997,5.33,0.42,3.2830852627309888
14.59,5.359999999999999,0.44999999999999996,3.25990168403567
14.59,6.02,0.44999999999999996,3.429302883918119
14.559999999999999,6.050000000000001,0.48,3.4114013525890727
14.559999999999999,6.32,0.48,3.5136596596969687
14.529999999999998,6.35,0.44999999999999996,3.4987629565425635
14.41,6.35,0.44999999999999996,3.390121949204389
14.379999999999999,6.380000000000001,0.42,3.3761936836896935
14.23,6.380000000000001,0.42,3.2421603577477964
14.2,6.41,0.39,3.229433382286737
14.079999999999998,6.41,0.4003570517957251,3.123813663153998
14.05,6.4399999999999995,0.3768308503607087,3.1122280111387632
13.96,6.4399999999999995,0.39,3.0341865574679527
13.93,6.470000000000001,0.36,3.023642580061821
13.809999999999999,6.470000000000001,0.36,2.921335126931068
13.779999999999998,6.5,0.32999999999999996,2.9121021154378015
13.599999999999998,6.5,0.32999999999999996,2.7623520372419628
13.57,6.529999999999999,0.3007495318350236,2.754995908344232
13.509999999999998,6.529999999999999,0.3067124524847005,2.7062933988551414
13.48,6.5600000000000005,0.282494635168428,2.6999999999999997
13.36,6.5600000000000005,0.3,2.604892424858449
13.329999999999998,6.59,0.27,2.6002413692656683
13.18,6.59,0.27,2.485480209945854
13.149999999999999,6.619999999999999,0.24,2.482894176931634
12.939999999999998,6.619999999999999,0.24,2.3304372260139568
12.91,6.65,0.21,2.3304372260139568
12.73,6.65,0.21,2.2063918289046507
12.7,6.68,0.18,2.2089041432466088
12.579999999999998,6.68,0.18836461788299116,2.131666095499133
12.55,6.709999999999999,0.16572524088780072,2.136472860509634
12.43,6.709999999999999,0.18,2.0644872594285637
12.399999999999999,6.74,0.15,2.0717082451262847
12.099999999999998,6.74,0.15,1.91472345903501
12.07,6.77,0.12,1.9272853431924701
11.68,6.77,0.12,1.777811348510735
11.649999999999999,6.800000000000001,0.09,1.7976415327696007
11.08,6.800000000000001,0.10804411526206331,1.7102238681301145
11.049999999999999,6.83,0.09,1.74
